Class,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,4.039018,-4.474763,-7.6231384,0.074735984,0.06652175,0.010988361,3.5194764,-5.0996494,-8.279149,-0.06568974,-0.05898208,-0.014592037,3.79704511,-4.769363146,-7.976673594,-0.004524259,-0.005535315,0.000198863,3.799598,-4.745308,-7.9990277,-0.015594793,-0.006222511,0.000596,3.691859,-5.032612,-8.231265,-0.016394181,-0.023009649,0.001662175,0.156287647,0.189021677,0.185142522,0.031464465,0.025363333,0.004358675,0.024425829,0.035729194,0.034277753,0.000990013,0.000643299,1.90E-05,-0.108018378,-0.060323551,0.137760518,0.72169568,0.275358322,-0.58375552,-1.394203967,-1.454048091,-1.389848612,-0.499025008,-0.439786574,0.889805252,0.041160335,-0.039632477,-0.023210492,-6.954611546,-4.582093714,21.91797921
NoMove,0.78290397,-4.7141833,-10.055647,0.06753094,0.02376631,0.010377183,0.6799533,-5.011064,-10.33098,-0.07409387,-0.019800304,-0.008141958,0.732736593,-4.821211601,-10.21116932,-0.002409997,0.00566061,-0.000136573,0.7326257,-4.807557,-10.218452,-0.002015773,0.00564686,-0.000148,0.7230489,-4.7907977,-10.225636,-0.002815161,0.002849007,-0.002546248,0.020043374,0.064640003,0.04916023,0.02434924,0.007357403,0.003836087,0.000401737,0.00417833,0.002416728,0.000592885,5.41E-05,1.47E-05,-0.02142035,-1.032469272,0.784973814,-0.172876314,-0.312271763,0.42523415,-0.512225562,0.501488103,0.63250563,0.066717267,0.040713792,-0.231183738,0.027354133,-0.013407419,-0.004814358,-10.10343261,1.299754616,-28.08809426
NoMove,1.5035586,-6.691794,-8.542512,0.027161868,0.023366613,0.009178094,1.340753,-6.9168487,-8.738836,-0.03718882,-0.013538441,-0.006409955,1.412868835,-6.819044371,-8.649860024,-0.002169764,0.004968934,0.000879776,1.4149733,-6.8174894,-8.65025,-0.003614547,0.005247166,0.001050993,1.4197617,-6.8067155,-8.635885,-0.007478254,0.006046554,0.001450687,0.028881521,0.035152614,0.041785789,0.012695439,0.00577759,0.002826275,0.000834142,0.001235706,0.001746052,0.000161174,3.34E-05,7.99E-06,0.015387625,0.039046938,0.209698136,0.001135863,-0.199436242,0.043544569,0.099293899,0.240464288,-0.452427339,-0.745793639,0.384369213,-0.112086617,0.020441757,-0.005155065,-0.004830805,-5.851068883,1.162742356,3.212492319
NoMove,0.01436521,-7.323863,-6.6630635,0.033167843,0.010831087,0.012320673,-0.11971009,-7.5441294,-6.8330517,-0.033447776,-0.020345023,-0.009262787,-0.045318458,-7.429076751,-6.746366537,-0.000284977,-0.002180943,-0.000587626,-0.045489833,-7.4280108,-6.7492547,-0.00014,-0.001426187,-0.000736,-0.035913024,-7.4244194,-6.7684083,-0.010798466,-0.000627,-0.000736,0.023467446,0.029732285,0.031949,0.011345514,0.004677841,0.003826924,0.000550721,0.000884009,0.001020739,0.000128721,2.19E-05,1.46E-05,-0.30010356,0.125742696,0.128075466,0.010340231,-0.692241909,0.495367746,0.325665472,1.069600602,-0.589169831,-0.270439983,1.105618942,0.080593887,-0.517834173,-0.004002151,-0.004735734,-39.81197756,-2.144871204,-6.512521054
NoMove,1.4652514,-5.2528787,-9.696517,0.05434104,0.047881164,0.009311332,1.1947067,-5.535394,-9.94312,-0.045582388,-0.038585916,-0.012405359,1.294159293,-5.396946456,-9.825914718,0.002226729,0.004222696,0.00049606,1.2808979,-5.3941364,-9.828198,0.000782,0.003715007,0.001783765,1.2473791,-5.351041,-9.797073,-0.005080091,0.003914857,0.004515007,0.05728682,0.059290388,0.049138166,0.016871925,0.013147379,0.004802238,0.00328178,0.00351535,0.002414559,0.000284662,0.000172854,2.31E-05,1.083705195,-0.188945089,0.155313984,0.35858936,0.4789947,-0.667544102,0.59549573,-0.963273653,-0.716095449,-0.140821443,2.983026982,-0.235783221,0.044265664,-0.010985914,-0.005000874,7.577000717,3.113503468,9.680764986
NoMove,0.8882488,-6.3685765,-7.8146744,0.04601715,0.004434763,0.009158499,0.7469909,-6.6175733,-8.00621,-0.05177458,-0.02807366,0.000632,0.838366261,-6.535996606,-7.884784105,-0.008453666,-0.010218704,0.004833112,0.8439561,-6.5601125,-7.8649526,-0.009806736,-0.010220674,0.0048951,0.842759,-6.591237,-7.843405,-0.007275346,-0.004624961,0.0048951,0.028060467,0.063510184,0.0510017,0.020662312,0.006742606,0.001443744,0.00078739,0.004033543,0.002601173,0.000426931,4.55E-05,2.08E-06,-1.180906773,0.823782993,-0.708069284,0.44124335,-0.062275733,-0.028642109,1.287629871,-0.61116753,-0.778676419,-0.405235677,-0.81167011,0.213997787,0.033470416,-0.009716985,-0.00646837,-2.44418374,-0.659829827,0.298719227
NoMove,0.5410896,-7.776367,-6.373365,0.08625299,0.021221898,0.023014547,0.33518824,-8.018182,-6.5265937,-0.08375006,-0.04432787,-0.015089587,0.428867049,-7.905895887,-6.448764561,-0.005134104,-0.008920058,0.004252216,0.4285621,-7.905654,-6.4499793,-0.005410108,-0.008621899,0.004362175,0.4285621,-7.920019,-6.4499793,-0.011805209,-0.007023124,0.0048951,0.0368393,0.032702997,0.030711453,0.018821714,0.011120756,0.007175818,0.001357134,0.001069486,0.000943193,0.000354257,0.000123671,5.15E-05,-0.096872514,0.109699323,0.081509042,0.123760985,-0.159904311,0.123127997,-0.300710884,0.877868868,-0.676310369,2.476770637,-0.151115779,-0.239514231,0.085899115,-0.004136533,-0.004762378,-3.666017446,-1.246713429,1.687547896
NoMove,0.91697925,-8.7532015,-4.8602295,0.101441346,0.0063,0.023813935,0.7206547,-9.002198,-5.0613422,-0.089878716,-0.03233706,-0.011359112,0.818161725,-8.884804532,-4.948978711,-0.003136755,-0.00758073,0.00344806,0.81163436,-8.884883,-4.9464207,-0.003811333,-0.007289587,0.003296324,0.80205756,-8.889671,-4.924873,-0.003811333,-0.006756661,0.003829249,0.038790677,0.036502665,0.041111557,0.019657315,0.005768164,0.0052204,0.001504717,0.001332445,0.00169016,0.00038641,3.33E-05,2.73E-05,0.113989533,0.210198677,-0.099842083,0.376707735,-0.505638035,0.459872965,-0.583515109,1.116755426,-0.561352247,4.719334302,0.789154931,1.327100962,0.047411991,-0.004108438,-0.008307079,-6.266768346,-0.760898167,1.514010962
NoMove,2.1308396,-6.6654577,-7.4387846,0.03615804,0.018290812,0.019816998,1.9847932,-6.811504,-7.627927,-0.025661249,-0.057917457,-0.0078951,2.049013232,-6.739637577,-7.525127023,-0.004963846,-0.01032249,0.004486143,2.0470424,-6.7444663,-7.524976,-0.008074733,-0.009954211,0.004095712,2.054225,-6.7684083,-7.5345526,-0.011272284,-0.004891424,0.003296324,0.031206948,0.031940694,0.034354476,0.011193528,0.01331866,0.004727042,0.000973874,0.001020208,0.00118023,0.000125295,0.000177387,2.23E-05,0.278541543,0.24336975,-0.016167814,0.843689093,-0.291332349,0.275511579,-0.418206215,-0.84057719,-0.332591215,0.376471183,-0.214819295,0.070372316,0.015230232,-0.00473923,-0.004565302,-2.255011307,-1.290256521,1.053698423
NoMove,0.6440403,-6.9360023,-7.309498,0.034292802,0.0063,0.011023737,0.545878,-7.132327,-7.548918,-0.0373856,-0.02487611,-0.006829249,0.592680857,-7.037508761,-7.442088595,-0.003337026,-0.008567203,0.003297162,0.59136784,-7.03177,-7.4495585,-0.004211023,-0.008355437,0.003562787,0.58897364,-7.026982,-7.45315,0.012975802,-0.009154825,0.003829249,0.017600456,0.041148389,0.046961827,0.015774811,0.006158766,0.003377336,0.000309776,0.00169319,0.002205413,0.000248845,3.79E-05,1.14E-05,0.182534945,-0.240460206,0.579085953,0.070207841,-0.140034977,-0.559548336,-0.143642948,-0.574921071,0.086931851,-0.894890538,-0.338841011,0.236564119,0.029696346,-0.005847011,-0.006310302,-4.72720651,-0.718877105,1.024316137
NoMove,0.91458505,-7.2424603,-6.9958572,0.051879328,0.02681761,0.025945636,0.78290397,-7.457938,-7.3525934,-0.050175805,-0.033935837,-0.015622512,0.84367635,-7.361920711,-7.141006517,-0.003177428,-0.005161261,0.002951601,0.842759,-7.37055,-7.129933,-0.005143645,-0.005157887,0.0027634,0.8403648,-7.299921,-7.21373,-0.015802149,0.002303063,0.001431087,0.020633283,0.052321851,0.067234391,0.021114909,0.009273748,0.00714599,0.000425732,0.002737576,0.004520463,0.000445839,8.60E-05,5.11E-05,0.17527324,0.301984439,-0.439180105,0.246714993,-0.033042271,0.375360302,0.007437717,-1.068686359,-0.327294844,-0.545414816,0.516692024,0.389776926,0.024456396,-0.007107092,-0.009415254,-6.645284195,-1.796798998,2.421055575
NoMove,2.291251,-8.678981,-4.1180267,0.038763553,0.026552374,0.015251761,2.1212628,-8.853758,-4.4675803,-0.035313014,-0.02114441,-0.02578346,2.206695416,-8.773574671,-4.307448662,0.000303479,-0.000821719,0.000976379,2.2050598,-8.7711575,-4.321534,-0.007734147,-0.001159724,0.001395712,2.1906946,-8.7292595,-4.3502645,-0.022789283,-0.002758499,0.001395712,0.029063757,0.040737559,0.082371841,0.021732153,0.00716085,0.007334022,0.000844702,0.001659549,0.00678512,0.000472286,5.13E-05,5.38E-05,-0.068325925,-0.043481431,0.312910025,0.229823492,0.238213275,-0.485146476,-0.366090174,-1.098567663,-0.881033699,-1.540623287,0.322562867,0.335939439,0.013170715,-0.004643211,-0.019123116,71.61002574,-8.714478906,7.511453582
NoMove,0.17956513,-8.073248,-5.544971,0.060613476,0.01536095,0.005659112,0.076614454,-8.341399,-5.9926867,-0.06755498,-0.0198121,-0.007664012,0.120372901,-8.167045337,-5.847169779,5.78E-05,-0.001597831,-0.000592107,0.11252748,-8.130709,-5.9041014,-0.002538127,-0.002492036,-0.00047,0.10534488,-8.082825,-5.925649,-0.002804597,-0.002492036,0.00112925,0.026726797,0.081517257,0.124746768,0.0301334,0.006698374,0.002494008,0.000714322,0.006645063,0.015561756,0.000908022,4.49E-05,6.22E-06,0.483146761,-0.757269985,0.828292713,-0.151864113,0.327349155,-0.113589516,-0.913090142,-0.813312671,-0.659819366,-0.465109915,-0.264885628,-0.172500003,0.22203334,-0.009981242,-0.021334556,521.544303,-4.192166507,-4.212086287
NoMove,1.376666,-7.0485296,-7.053318,0.043352526,0.031880397,0.028343799,1.0989386,-7.3071036,-7.4148426,-0.040583152,-0.038998622,-0.034274884,1.248344345,-7.164973844,-7.298454248,-0.004128278,-0.004394399,0.002902516,1.2521675,-7.156269,-7.314286,-0.006742421,-0.005424349,0.003029862,1.2401965,-7.144298,-7.350199,-0.020332005,-0.005690812,0.006227412,0.048673404,0.049954361,0.061304955,0.018194708,0.010861822,0.00889563,0.0023691,0.002495438,0.003758298,0.000331047,0.000117979,7.91E-05,-0.403855874,-0.554880817,1.029713207,0.241187785,0.459297546,-0.53674287,1.192302999,-0.209900088,1.521679268,-0.951004409,0.881139365,2.783726612,0.038990367,-0.006972023,-0.008399718,-4.407336237,-2.471742661,3.064799522
NoMove,0.5291186,-7.965509,-5.6886234,0.064610414,0.024420673,0.006724962,0.41180268,-8.238448,-6.093243,-0.062492188,-0.04032971,-0.006598162,0.462395952,-8.070977408,-5.937771366,-0.003797514,-0.002116167,-8.11E-05,0.45968673,-8.0445175,-5.9759274,-0.003337522,-0.001959112,6.34E-05,0.4381389,-8.010999,-6.066907,0.000926,-0.013150537,0.00033,0.027470427,0.075446296,0.113315465,0.027411689,0.010648354,0.002134015,0.000754624,0.005692144,0.012840395,0.000751401,0.000113387,4.55E-06,0.210708104,-0.547992703,0.603638681,0.14461198,-0.073859138,0.060962702,-1.066849843,-1.014657093,-0.953555427,-0.501863064,0.775466937,-0.121059484,0.059408884,-0.009347851,-0.019083838,-7.218325452,-5.03190767,-26.32473003
NoMove,1.2162545,-6.9383965,-7.177817,0.045217764,0.028682848,0.012089587,1.0319009,-7.314286,-7.5201874,-0.040316697,-0.031004747,-0.008694487,1.104543551,-7.092439429,-7.375008158,-0.001256937,-0.005574126,0.003325491,1.103727,-7.0940194,-7.3789296,-0.002079326,-0.005157887,0.003829249,1.1109096,-7.1059904,-7.3789296,-0.019266155,-0.001960337,0.006493874,0.02937549,0.080266783,0.084839583,0.020044765,0.00830964,0.003827184,0.000862919,0.006442756,0.007197755,0.000401793,6.91E-05,1.46E-05,0.589248919,-0.230857036,0.336805331,0.069475425,0.519083363,-0.581893637,1.227911963,-0.741597941,-0.730109172,-1.215519079,2.377774333,0.34182241,0.02659514,-0.011317232,-0.01150366,-15.94731273,-1.490752002,1.150863025
NoMove,-1.8148049,-2.5617957,-7.4746976,2.7236397,0.8128832,0.15327932,-3.3446999,-6.105214,-9.471462,-2.268535,-0.9910678,-0.1726043,-2.715939572,-3.84021383,-8.717673903,0.002800097,-0.001427588,-0.002154692,-2.65636685,-3.821146,-8.736442,-0.006801536,-0.005289893,-0.0020683,-2.60968,-3.976769,-8.736442,-0.04304042,-0.008887136,0.002728025,0.267184213,0.366085956,0.184338859,0.395338152,0.139320959,0.038944669,0.071387404,0.134018927,0.033980815,0.156292255,0.01941033,0.001516687,-0.094535836,-2.811158412,1.575239968,1.628185174,-0.94622981,0.157132729,0.126718065,15.0815439,9.124680304,20.19887959,14.41718757,2.997012468,-0.098376347,-0.095329576,-0.021145418,141.1873183,-97.59187135,-18.07435801
NoMove,0.61052144,-4.2042184,8.274361,0.03475605,1.8469025,0.003049462,0.20590134,-4.795586,-10.350134,-0.107135214,-0.012739053,-0.19093522,0.247845238,-4.623054712,-10.26657631,0.000213814,0.00379692,-0.001540958,0.24660277,-4.606444,-10.2974615,-0.000284,0.001916388,-0.000947,0.24420857,-4.5872903,-10.316615,-0.009609954,0.004048089,0.000252,0.021500694,0.066977952,0.603619049,0.014522777,0.060094583,0.006533881,0.00046228,0.004486046,0.364355956,0.000210911,0.003611359,4.27E-05,5.362908294,-0.396513746,30.55382996,-0.531557365,30.41612629,-25.72060091,84.3648666,1.089766898,936.0013239,2.307404282,930.3636447,741.7550218,0.086750481,-0.014487813,-0.058794581,67.92248978,15.82719383,-4.240141129
NoMove,11.0061455,-0.7206547,-3.1268275,0.5096028,1.3029076,1.0491263,-0.2777274,-7.52737,-7.979874,-0.8698735,-1.0376987,-0.8150453,4.685223391,-5.082066088,-6.545581136,-0.002825348,0.044480809,-0.0917994,4.93444975,-4.9787424,-6.94198785,0.017046861,0.100628943,-0.1351663,4.5513773,-5.0421886,-7.1371155,0.051820215,0.095832616,-0.006065237,2.56872265,1.211022944,1.131289466,0.170983354,0.432418481,0.315519204,6.59833605,1.466576571,1.279815857,0.029235307,0.186985743,0.099552368,-0.042171514,0.828025329,1.59316518,-0.731651919,-0.41962885,0.929164517,-0.600912881,2.204486271,1.796922176,2.911780265,0.810875548,1.22793601,0.548260442,-0.238293427,-0.172832548,-60.51761934,9.72146161,-3.437050816
NoMove,0.8571242,-4.3047748,-9.713276,0.2328709,0.19057183,0.040620677,-0.47884035,-5.6000376,-10.508151,-0.2976559,-0.20219386,-0.041982695,0.177657326,-5.138249147,-10.02298773,0.004403868,-0.001836386,0.00109097,0.25498247,-5.133168,-10.024523,0.005112099,0.001649925,0.000651,-0.17717093,-5.0900726,-10.0748005,-0.023466002,-0.002879938,0.000918,0.379769107,0.26749736,0.170536644,0.088280481,0.048080238,0.010353839,0.144224574,0.071554838,0.029082747,0.007793443,0.002311709,0.000107202,0.159192854,0.916577788,-0.589299188,-0.394566048,-0.077674864,0.039916734,-1.319311055,1.363759785,0.369707923,1.381497533,2.724365014,2.039811754,2.137649568,-0.052060021,-0.017014552,20.04612341,-26.18198233,9.490486699
NoMove,1.7405846,-6.3063273,-8.714894,0.07112818,0.05161164,0.049413934,1.0965444,-6.83784,-9.102755,-0.120858036,-0.056438893,-0.08554931,1.441372416,-6.562932713,-8.915921538,-0.001527027,-0.00066479,-0.000371065,1.42455,-6.564901,-8.913613,-0.003947627,-0.000748,-0.0004815,1.3862427,-6.619968,-8.90643,-0.01866968,-8.21E-05,-0.003345636,0.107179076,0.070616773,0.063206539,0.024364538,0.018011059,0.018776272,0.011487354,0.004986729,0.003995067,0.000593631,0.000324398,0.000352548,0.286244841,0.221113054,0.036146332,-0.06873264,0.083443275,-0.71878595,0.23529871,0.735029953,0.090158262,2.340995763,0.525414989,3.512801809,0.074359045,-0.010759942,-0.007089176,-15.95553575,-27.09286539,-50.60103605
NoMove,0.830788,-6.7013707,-6.2249246,0.13895345,0.15205619,0.115175195,-0.59855044,-8.269572,-7.240066,-0.36919048,-0.14318423,-0.058824807,0.112232615,-7.514080976,-6.680599067,-0.002045877,-0.001342864,0.001633836,0.10055647,-7.4962454,-6.6989765,0.001458811,-0.001692649,-0.00100245,0.10295067,-7.491457,-6.6965823,-0.00413691,-0.004090812,-0.003933538,0.152814531,0.141670508,0.110599232,0.049375898,0.034523227,0.019973429,0.023352281,0.020070533,0.01223219,0.002437979,0.001191853,0.000398938,1.152558443,0.079155919,0.445422202,-3.601429129,-0.159403341,1.960015327,10.24680406,11.92391511,7.579300734,23.08473903,5.247056879,9.503940598,1.361587543,-0.018854003,-0.016555287,-24.13433959,-25.70865424,12.22487145
NoMove,1.9081788,-2.4468741,-9.449914,1.0100087,0.22534516,0.2624507,0.20829555,-6.6750345,-10.831368,-2.1503694,-0.22191209,-0.8966611,0.923327667,-5.27569404,-9.902395621,-0.004465682,0.005465669,-0.006006191,0.93852705,-5.29358,-9.904813,-0.002348853,0.007112404,0.002916231,0.9624691,-5.207389,-9.904813,-0.014139816,0.015239513,0.007845788,0.198348884,0.458872361,0.164663065,0.296440218,0.040068289,0.115546218,0.03934228,0.210563844,0.027113925,0.087876803,0.001605468,0.013350929,0.835802405,2.520784218,-1.759838352,-2.890980345,0.033205483,-4.193452026,4.126224808,12.22361063,6.787290837,20.96866645,9.495484188,27.73231139,0.214819604,-0.086978577,-0.016628609,-66.38185288,7.33090253,-19.23785285
NoMove,1.0869676,-6.203377,-4.709395,0.37483183,0.34337503,0.21193646,0.33279404,-7.132327,-9.375694,-0.46052805,-1.2287536,-0.06251991,0.669524642,-6.52549747,-8.066849286,-0.008987153,-0.007669646,0.00157356,0.6847417,-6.531382,-8.0648685,-0.012471362,0.001503676,0.001431087,0.6919243,-6.603208,-8.010999,-0.032322813,-0.012618837,0.003562787,0.090996712,0.149706172,0.219101087,0.056161496,0.105164377,0.018332889,0.008280402,0.022411938,0.048005286,0.003154114,0.011059546,0.000336095,-0.850228928,-0.632956812,5.889442898,-1.278945156,-6.862159722,5.506190839,2.720943991,1.232863851,89.98602277,15.45692626,67.93826596,56.12413254,0.135912416,-0.022941725,-0.027160677,-6.249086583,-13.71176498,11.65058277
NoMove,1.0510546,-7.678205,-6.033388,0.23547198,0.093966156,0.122405045,0.31603462,-8.3390045,-6.7013707,-0.39284655,-0.21992664,-0.050529093,0.729752674,-8.086890049,-6.338092047,-0.006421814,-0.007949573,0.00493072,0.7374141,-8.0924015,-6.3338606,-0.002212557,-0.007289587,0.003562787,0.7565677,-8.094796,-6.3111157,-0.00434425,-0.012885298,0.003562787,0.101519319,0.076285602,0.079386574,0.064349105,0.036440921,0.024618243,0.010306172,0.005819493,0.006302228,0.004140807,0.001327941,0.000606058,-0.435679539,1.351474306,-0.968835171,-1.987110272,-1.661934525,1.197394549,1.761103391,5.856087862,4.99154083,10.74928908,7.121699389,3.949063293,0.139114692,-0.009433243,-0.012525311,-10.02039409,-4.584010007,4.99282915
NoMove,0.9864111,-8.846576,-4.5896845,0.07745972,0.057460796,0.057921134,0.34237084,-9.126697,-4.9943047,-0.06563062,-0.07337228,-0.04866386,0.751199682,-8.9748214,-4.809485045,0.000525557,-0.00391449,0.001378068,0.7613561,-8.968679,-4.831499,0.002050844,-0.003159418,0.001431087,0.7398083,-8.968679,-4.8578353,-0.009407046,-0.004891424,-0.000168,0.086329988,0.049144318,0.084947772,0.021932232,0.015803578,0.015413444,0.007452867,0.002415164,0.007216124,0.000481023,0.000249753,0.000237574,-1.520254515,-0.417693034,0.424355664,-0.058591732,-0.543904123,0.042026477,5.414466992,0.0907997,-0.777081777,0.562926981,2.879955702,1.810516486,0.114922823,-0.005475799,-0.01766255,41.7313917,-4.03720015,11.18482065
NoMove,-2.8754363,-6.0262055,-5.566519,0.21495436,0.36176097,0.23058881,-4.7907977,-7.5465236,-6.9503675,-0.32383275,-0.47359893,-0.22506201,-3.434195036,-6.814233229,-6.512279048,0.001870773,-0.007090722,0.012467398,-3.3327289,-6.728904,-6.5481415,0.000452,-0.007289587,0.005561256,-3.3207579,-6.5840545,-6.859388,-0.01473629,-0.01634931,-0.000967,0.371728224,0.280024119,0.315983572,0.071123555,0.10493075,0.069803648,0.138181873,0.078413507,0.099845618,0.00505856,0.011010462,0.004872549,-1.881370503,-0.304745689,0.477034272,-1.070084904,-0.569404806,0.16638682,3.6536294,-0.490492433,-0.707136636,4.02608916,3.944005942,1.130960917,-0.10824319,-0.041094003,-0.048521197,38.01827282,-14.7983166,5.59889474
NoMove,1.5442601,-6.8545995,-6.457162,0.263717,0.23492481,0.22819066,-0.29927522,-8.034941,-7.4842744,-0.1900686,-0.3507597,-0.2335888,0.432382746,-7.26307303,-7.211983259,-0.001740212,-0.003793597,0.002561165,0.39983168,-7.2113357,-7.2664022,-0.00354487,-0.003825575,0.004362175,0.30885202,-7.225701,-7.3047094,-0.014203365,-0.007023124,0.00169755,0.231204766,0.190295399,0.181578563,0.058657235,0.066839861,0.0516762,0.053455644,0.036212339,0.032970775,0.003440671,0.004467567,0.00267043,1.861468573,-1.51792535,1.708996861,0.001244742,-1.330571939,-0.387197826,6.027567934,2.875555727,3.102888008,2.978517364,7.16411622,7.179154607,0.53472246,-0.026200397,-0.025177341,-33.70694602,-17.61912373,20.17683205
NoMove,1.484405,-7.067683,-6.88333,0.14434181,0.12967212,0.12320444,0.47644615,-7.845799,-7.433996,-0.17754488,-0.19407979,-0.10302221,0.845896662,-7.329029463,-7.200496179,0.000383913,-0.00065439,0.002017299,0.830788,-7.3166804,-7.204153,-0.006209496,0.000971,0.001164625,0.80924016,-7.2711906,-7.21373,-0.017400917,-0.005424349,0.003829249,0.141683208,0.128757869,0.114356512,0.045772653,0.03714739,0.027541782,0.020074132,0.016578589,0.013077412,0.002095136,0.001379929,0.00075855,1.124741504,-0.920578835,0.460632593,0.116726876,-1.04652069,0.612697193,2.168097257,1.623491566,0.470514941,1.574727488,5.171688673,3.782332113,0.167494701,-0.017568202,-0.015881754,119.226673,-56.7664316,13.65280462
NoMove,1.8579005,-8.511387,-3.9193082,0.25806218,0.090769835,0.057352833,1.4532804,-9.423578,-4.4244847,-0.2596744,-0.09868499,-0.080941185,1.680225524,-8.898582448,-4.210128131,-0.001916013,-0.002526243,0.001309321,1.6783354,-8.901642,-4.2197808,-0.006801536,-0.002492036,0.001395712,1.6184803,-8.925584,-4.235343,-0.016660644,-0.01261761,-0.001801838,0.060476932,0.111441176,0.097180953,0.05101138,0.022988988,0.014688702,0.003657459,0.012419136,0.009444138,0.002602161,0.000528494,0.000215758,0.058072198,-0.518511938,0.292853026,0.240340839,-0.380079518,-0.250098321,0.223170517,4.495036298,-0.062920438,7.308064419,3.313892718,3.432559728,0.035993342,-0.012523475,-0.023082659,-26.62370647,-9.100071767,11.21856731
NoMove,1.9895816,-7.3525934,-4.9416323,0.76087683,0.164047,0.43359783,0.4405331,-8.956709,-6.145916,-0.2583421,-0.8988718,-0.15901469,0.965148072,-8.277796067,-5.540928689,0.00329936,-0.01148921,0.003466827,0.9624691,-8.279149,-5.558139,-0.002005209,0.000839,0.0007295,0.9840169,-8.269572,-5.657499,-0.04543859,0.002304288,0.012853598,0.180181379,0.11996925,0.14381856,0.076172212,0.090807754,0.068186831,0.032465329,0.014392621,0.020683778,0.005802206,0.008246048,0.004649444,0.584888067,1.040156926,0.18345309,5.695571795,-5.774063113,1.29979962,4.316177438,13.34581929,1.32973246,49.91475125,46.83350801,6.185264334,0.186687809,-0.014492898,-0.025955678,23.08696445,-7.903742331,19.66836928
NoMove,1.5658079,-6.739678,-7.098808,0.121958956,0.19548836,0.09762404,0.49320555,-7.386112,-7.809886,-0.101869516,-0.112542264,-0.08410337,1.105735602,-7.162146077,-7.388942424,0.00079819,0.001257408,-0.002472451,1.1252748,-7.17661985,-7.371747,-0.002612251,-0.003692344,0.00169755,1.2138603,-7.153875,-7.410054,-0.005943033,-0.017681623,0.003029862,0.193536894,0.112790701,0.115511152,0.035540852,0.036876846,0.031548983,0.037456529,0.012721742,0.013342826,0.001263152,0.001359902,0.000995338,-0.208844823,0.836963676,-0.573293738,0.481009153,1.235980175,-0.033071163,-0.090764461,0.894278038,0.648820551,0.983774296,5.491690954,0.721285596,0.175029993,-0.015748171,-0.015632975,44.52677965,29.32766306,-12.76020748
NoMove,-1.3072342,-2.5617957,-7.48188,0.79365176,0.44090152,0.14102206,-3.3446999,-4.8362875,-9.983821,-0.82404196,-0.670247,-0.1726043,-2.26766436,-3.920386849,-8.826242194,0.010280959,0.010061994,-0.001810255,-2.2565351,-3.8989575,-8.8190415,0.005988667,-0.003957581,-0.000203,-2.56419,-4.189853,-8.75799,0.013183157,-0.001426187,-0.000203,0.427149263,0.308578535,0.188472533,0.230447772,0.153249997,0.043550366,0.182456493,0.095220712,0.035521896,0.053106176,0.023485562,0.001896634,-0.078936425,0.231066214,0.15207531,0.233384558,-0.410233549,-0.272305484,-0.574091609,0.530523948,9.896660654,2.458542612,2.544028779,0.502769656,-0.188365293,-0.078711246,-0.021353655,22.41500827,15.23058003,-24.05758539
NoMove,0.61052144,73.633675,8.274361,0.04235023,0.0668,0.003715619,0.21787235,-4.876989,-10.28549,-0.107135214,-0.012739053,-0.0629,0.288503828,-4.663088484,-10.20045584,0.001624244,0.002355348,-0.00156186,0.2896984,-4.7405195,-10.225636,0.000782,0.002316082,-0.001080704,0.28491,-4.711789,-10.254366,-0.010542572,0.004314547,-0.000548,0.019532012,2.543444597,0.601070366,0.015004439,0.006288276,0.003107589,0.000381499,6.469110419,0.361285585,0.000225133,3.95E-05,9.66E-06,4.484214079,30.75572936,30.61425691,-0.306374572,1.757693102,-8.659775524,77.12690312,944.2776596,938.4786993,2.210512168,12.60316596,158.9805365,0.067701048,-0.545442062,-0.058925834,9.237797774,2.66978648,-1.989671726
NoMove,0.29927522,-4.2521024,-7.445967,0.4397896,0.2847545,0.39869124,-1.922544,-6.4667387,-8.980651,-0.5253376,-0.3542225,-0.24881256,-0.62722288,-4.950664755,-8.428336002,0.008683585,-0.009076457,-0.001796793,-0.5554548,-4.85184985,-8.4826565,0.004389892,-0.00036,0.0021951,-0.50517654,-4.6471453,-8.623915,0.000126,-0.000893,0.001928637,0.345715439,0.401080297,0.264475532,0.131360723,0.089796325,0.085641226,0.119519165,0.160865405,0.069947307,0.01725564,0.00806338,0.00733442,-0.852771945,-1.764915388,1.58096513,-0.042860862,-0.202776124,0.555535905,2.760243356,3.457170736,2.701634221,3.558825122,2.236842963,4.956017891,-0.551184355,-0.081015443,-0.031379329,15.12747617,-9.893323406,-47.66336972
